S1;6998;0
S2;43;0
S3;1486;0
S4;21;0
S5;36;0
S6;88;0
S7;201;0
S8;66;0
S9;4201;0
S10;2560;0
S11;57;0
S12;1745;0
S13;636;0
S14;7083;0
C1;6961;0
C2;441;0
C3;1576;0
C4;21604;0
C5;6630;0
C6;49256;0
C7;40362;0
C8;3262;0
C9;9354;0
C10;1650;0
L1;65198;0
L2;412923;0
L3;-1;-1
L4;903277;0
L5;-1;-1
L6;-1;-1
L7;69870;0
L8;880547;0
CH1;772319;0
CH2;-1;-1
CH3;8223;0
CH4;112085;0
CH5;1103577;0
CH6;226;0
CH7;23762;0
CH8;-1;-1
