S1;6681;0
S2;42;0
S3;1402;0
S4;22;0
S5;37;0
S6;85;0
S7;210;0
S8;67;0
S9;4506;0
S10;2500;0
S11;59;0
S12;1621;0
S13;667;0
S14;7202;0
C1;7257;0
C2;433;0
C3;1536;0
C4;20281;0
C5;7094;0
C6;46313;0
C7;43782;0
C8;3234;0
C9;9080;0
C10;1606;0
L1;65973;0
L2;445006;0
L3;-1;-1
L4;944376;0
L5;-1;-1
L6;-1;-1
L7;66971;0
L8;898497;0
CH1;760167;0
CH2;-1;-1
CH3;7911;0
CH4;104947;0
CH5;1013724;0
CH6;238;0
CH7;26117;0
CH8;-1;-1
