S1;7484;0
S2;42;0
S3;1533;0
S4;23;0
S5;34;0
S6;96;0
S7;190;0
S8;67;0
S9;3978;0
S10;2563;0
S11;56;0
S12;1646;0
S13;681;0
S14;7496;0
C1;6359;0
C2;424;0
C3;1684;0
C4;23055;0
C5;6852;0
C6;45148;0
C7;40136;0
C8;3331;0
C9;8921;0
C10;1768;0
L1;66298;0
L2;373001;0
L3;-1;-1
L4;895586;0
L5;-1;-1
L6;-1;-1
L7;74119;0
L8;813569;0
CH1;842168;0
CH2;-1;-1
CH3;7887;0
CH4;121274;0
CH5;1131947;0
CH6;205;0
CH7;23326;0
CH8;-1;-1
